parameter_id,MGP_IMM_073_001
gene_accession_id,MGI:1918025
parameter_name,Effector CD4+ T helper cells - % of CD45+
analysis_id,kzm3623reh4m9qi
pvalue,0.1347818
gene_symbol,Zmynd8
mouse_life_stage,Early adult
mouse_strain,129SV
