gene_symbol,Lpgat1
parameter_id,IMPC_GEL_027_001
mouse_life_stage,Middle aged adult
parameter_name,Neural tube closure
gene_accession_id,MGI:2446186
analysis_id,26j1pyx16204kj9
mouse_strain,C57BL
pvalue,0.7982304
