mouse_strain,C57BL
gene_symbol,Ahcy
mouse_life_stage,E9.5
analysis_id,hke120nglhw8yaw
parameter_id,IMPC_CBC_006_001
parameter_name,Total protein
gene_accession_id,MGI:87968
pvalue,0.3289036
