mouse_life_stage,E12.5
pvalue,0.1894676
gene_symbol,Mapkap1
parameter_name,Placenta Size
analysis_id,zu0pq60xcp8r73t
gene_accession_id,MGI:2444554
parameter_id,IMPC_GPP_004_001
mouse_strain,C57BL
