gene_symbol,Slc39a10
parameter_id,ESLIM_011_001_704
parameter_name,Prepulse inhibition - PP4
mouse_life_stage,Early adult
gene_accession_id,MGI:1914515
analysis_id,2rm4028o64z5j1c
pvalue,0.8496292
mouse_strain,C57BL
