parameter_id,ESLIM_014_001_008
gene_accession_id,MGI:1915678
pvalue,0.1325605
gene_symbol,Steap3
parameter_name,Cornea vascularisation
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,teo3blh77yp2b50
