parameter_id,MGP_PBI_030_001
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
analysis_id,f16629jm5hd3btc
gene_symbol,Rap2b
mouse_life_stage,Early adult
gene_accession_id,MGI:1921262
pvalue,0.8229691
mouse_strain,C57BL
