mouse_strain,C57BL
gene_symbol,Ints7
parameter_name,Eosinophil number
gene_accession_id,MGI:1924315
mouse_life_stage,E9.5
analysis_id,d0eeoq8gpa1sgy8
parameter_id,MGP_PBI_040_001
pvalue,0.1104732
