mouse_life_stage,Early adult
mouse_strain,129SV
pvalue,0.3283489
analysis_id,ym5zi450j13t348
parameter_name,Naive CD8+ T cells - % of CD8+
gene_accession_id,MGI:99605
parameter_id,MGP_MLN_015_001
gene_symbol,Cntfr
