parameter_id,M-G-P_026_001_004
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.1226177
analysis_id,38tcv714tt8iu11
gene_accession_id,MGI:1924315
parameter_name,Coat colouration
gene_symbol,Ints7
