mouse_life_stage,Early adult
mouse_strain,129SV
gene_symbol,Mms22l
analysis_id,32vi8l6gb381604
parameter_id,IMPC_CSD_070_001
parameter_name,Lower teeth appearance
pvalue,0.5589073
gene_accession_id,MGI:2684980
