parameter_id,IMPC_CSD_007_001
mouse_life_stage,Early adult
analysis_id,08m654l947vaija
gene_accession_id,MGI:2135738
gene_symbol,Abo
pvalue,0.7346521
parameter_name,Coat - color - abdomen
mouse_strain,C57BL
