parameter_id,M-G-P_005_001_001
mouse_strain,C57BL
analysis_id,s09130a5is3uqbe
parameter_name,Weight
gene_accession_id,MGI:97838
pvalue,0.8890541
gene_symbol,Eprs1
mouse_life_stage,E12.5
