mouse_strain,C57BL
pvalue,0.5266294
gene_symbol,Slc30a4
parameter_id,IMPC_GEL_029_001
gene_accession_id,MGI:1345282
analysis_id,69y96i8jas1i5b1
mouse_life_stage,Middle aged adult
parameter_name,Midbrain
