parameter_id,M-G-P_012_001_005
pvalue,0.868689
mouse_strain,C54BL
gene_accession_id,MGI:2446274
parameter_name,Body Weight
gene_symbol,Frmpd1
mouse_life_stage,Early adult
analysis_id,wy7246u618gj8z6
