parameter_id,M-G-P_005_001_001
parameter_name,Weight
mouse_strain,C57BL
analysis_id,1zqe264bxwaf5jv
gene_accession_id,MGI:1860103
mouse_life_stage,Early adult
pvalue,0.548112
gene_symbol,Slc2a8
