parameter_id,MGP_PBI_035_001
gene_symbol,Nucks1
gene_accession_id,MGI:1934811
pvalue,0.6090334
analysis_id,663130r6dkix4v7
mouse_strain,C57BL
parameter_name,IgD+ mature B cell number
mouse_life_stage,Late adult
