parameter_id,IMPC_HEM_037_001
gene_accession_id,MGI:2673000
mouse_strain,C57BL
gene_symbol,Trim46
pvalue,0.4697061
parameter_name,Basophil cell count
analysis_id,w1i4680wk9g4f12
mouse_life_stage,Early adult
