parameter_id,IMPC_CBC_008_001
pvalue,0.7721124
mouse_life_stage,Early adult
analysis_id,g90096051kvx9r7
mouse_strain,C57BL
gene_symbol,Casq1
gene_accession_id,MGI:1309468
parameter_name,Total bilirubin
