mouse_life_stage,Middle aged adult
parameter_name,Total food intake
parameter_id,IMPC_CAL_008_001
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
pvalue,0.6896672
analysis_id,fmf04tifgkdf0c2
mouse_strain,C57BL
