parameter_id,IMPC_CBC_011_001
analysis_id,b6488zy2ju8a247
gene_accession_id,MGI:1919107
pvalue,0.1840393
mouse_strain,C57BL
parameter_name,Iron
mouse_life_stage,Early adult
gene_symbol,Slc17a9
