gene_accession_id,MGI:1919949
gene_symbol,Lime1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_BMI_014_001
pvalue,0.5795692
parameter_name,Mature B cells (Hardy fraction F) - % of CD45+
analysis_id,4021dv5v641t01n
