mouse_life_stage,Middle aged adult
parameter_name,Aspartate aminotransferase
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
mouse_strain,C57BL
parameter_id,IMPC_CBC_012_001
analysis_id,1531621505hg8cl
pvalue,0.2179612
