mouse_life_stage,Late adult
pvalue,0.2680622
mouse_strain,C57BL
parameter_name,White blood cell count
analysis_id,o811y764zt174r2
gene_accession_id,MGI:1336200
gene_symbol,Hpca
parameter_id,HMGULA_HEM_001_001
