parameter_id,IMPC_CSD_047_001
parameter_name,Hindlimb digit - size
pvalue,0.2419974
mouse_life_stage,E15.5
mouse_strain,C57BL
analysis_id,oe0991013n4ez99
gene_accession_id,MGI:99501
gene_symbol,Fgb
