parameter_id,JAX_OFD_013_001
analysis_id,2nhe5kl71ummhbe
gene_symbol,Mms22l
gene_accession_id,MGI:2684980
parameter_name,Periphery average speed
mouse_life_stage,Early adult
pvalue,0.6209566
mouse_strain,C57BL
