mouse_strain,C57BL
gene_symbol,Dnajc5b
analysis_id,1304i18y80hs966
gene_accession_id,MGI:1913576
parameter_id,JAX_OFD_022_001
mouse_life_stage,Early adult
pvalue,0.1026691
parameter_name,Percentage center time
