mouse_life_stage,Early adult
parameter_id,JAX_OFD_010_001
mouse_strain,C57BL
gene_accession_id,MGI:1924054
parameter_name,Periphery distance travelled
gene_symbol,Kdm4c
pvalue,0.1605784
analysis_id,1821k9z82ww1s4b
