parameter_id,IMPC_CSD_070_001
analysis_id,l2dh9168a2q84bx
pvalue,0.5817385
gene_accession_id,MGI:1927379
gene_symbol,Rhbg
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Lower teeth appearance
