parameter_id,IMPC_CBC_024_001
gene_symbol,Slx4ip
analysis_id,wvy8t441u4n4317
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.4803804
parameter_name,UIBC (unsaturated iron binding capacity)
gene_accession_id,MGI:1921493
