mouse_life_stage,Early adult
parameter_id,IMPC_EYE_056_001
gene_accession_id,MGI:2446274
pvalue,0.5339815
parameter_name,Mean left eye lens density
mouse_strain,C57BL
analysis_id,ce38gia2gxaorgb
gene_symbol,Frmpd1
