mouse_life_stage,Middle aged adult
parameter_name,Heart weight
parameter_id,IMPC_HWT_008_001
gene_symbol,Slc30a4
pvalue,0.3866185
analysis_id,fe3163gq3tu92jv
gene_accession_id,MGI:1345282
mouse_strain,C57BL
