pvalue,0.7531904
parameter_name,Distance travelled - total
analysis_id,8jsm923a5f3d633
mouse_life_stage,Early adult
gene_accession_id,MGI:2685266
parameter_id,JAXLA_OFD_020_001
gene_symbol,Pglyrp3
mouse_strain,C57BL
