parameter_id,MGP_IMM_073_001
gene_symbol,Hspa5
gene_accession_id,MGI:95835
mouse_life_stage,E12.5
analysis_id,4y257w3c602m27y
parameter_name,Effector CD4+ T helper cells - % of CD45+
pvalue,0.3544818
mouse_strain,C57BL
