pvalue,0.4595544
parameter_id,IMPC_EYE_024_001
gene_symbol,Slx4ip
mouse_life_stage,Early adult
parameter_name,Retinal Blood Vessels
mouse_strain,C57BL
gene_accession_id,MGI:1921493
analysis_id,aphtscy0i203hht
