parameter_id,IMPC_CSD_047_001
analysis_id,am4f1l2dvn4u892
gene_accession_id,MGI:95835
pvalue,0.2301181
gene_symbol,Hspa5
mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_name,Hindlimb digit - size
