parameter_id,IMPC_EYE_008_001
gene_accession_id,MGI:1345282
analysis_id,49cas70u504597r
mouse_life_stage,Middle aged adult
parameter_name,Corneal opacity
gene_symbol,Slc30a4
mouse_strain,C57BL
pvalue,0.8808002
