mouse_life_stage,Early adult
gene_accession_id,MGI:1924315
parameter_name,Persistence of hyaloid vascular system
mouse_strain,C57BL
gene_symbol,Ints7
analysis_id,f16nx9w798b7vv3
pvalue,0.5918816
parameter_id,IMPC_EYE_027_001
