parameter_id,HMGULA_CBC_017_001
mouse_strain,C57BL
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
analysis_id,560wwem1571u80z
mouse_life_stage,Early adult
pvalue,0.1635683
parameter_name,Triglycerides
