parameter_id,IMPC_CBC_012_001
mouse_strain,C57BL
gene_symbol,Psmd14
gene_accession_id,MGI:1913284
pvalue,0.7746848
mouse_life_stage,Early adult
analysis_id,579e4q1a240v019
parameter_name,Aspartate aminotransferase
