pvalue,0.5142949
parameter_id,JAX_OFD_021_001
gene_symbol,Inpp1
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,15b8l16n75192v6
gene_accession_id,MGI:104848
parameter_name,Number of rears - total
