pvalue,0.8731265
gene_accession_id,MGI:3616086
mouse_life_stage,Early adult
analysis_id,gp3flx9392w05n7
mouse_strain,C57BL
gene_symbol,Kcng1
parameter_name,Corneal opacity
parameter_id,IMPC_EYE_008_001
