parameter_id,IMPC_CSD_016_001
gene_symbol,Mecom
analysis_id,l3fu72tb4et6o4r
mouse_life_stage,E12.5
mouse_strain,C57BL
pvalue,0.1650132
parameter_name,Coat - hair texture / appearance - abdomen
gene_accession_id,MGI:95457
