parameter_id,IMPC_XRY_059_001
parameter_name,Shape of ribcage
gene_accession_id,MGI:1927379
gene_symbol,Rhbg
analysis_id,2jy5r75otjh98p2
pvalue,0.804942
mouse_life_stage,Early adult
mouse_strain,C57BL
