parameter_id,MGP_MLN_021_001
mouse_strain,C57BL
gene_accession_id,MGI:2140475
parameter_name,KLRG1+ gd T cells - % of gd T cells
gene_symbol,AU040320
mouse_life_stage,Middle aged adult
analysis_id,029b2961e6oufvw
pvalue,0.6959349
