mouse_life_stage,Early adult
gene_accession_id,MGI:103302
analysis_id,iuqm587h1695712
pvalue,0.07167157
parameter_name,Resting CD8+ T cells - % of CD8+
gene_symbol,Bmp7
mouse_strain,C57BL
parameter_id,MGP_IMM_015_001
