gene_symbol,Slc30a4
parameter_id,JAXLA_ECG_002_001
parameter_name,HR
mouse_strain,C57BL
gene_accession_id,MGI:1345282
mouse_life_stage,Late adult
analysis_id,3970zvgv434d48d
pvalue,0.6572453
