parameter_id,IMPC_CBC_015_001
pvalue,0.5481927
parameter_name,Total cholesterol
mouse_strain,C57BL
gene_accession_id,MGI:97838
mouse_life_stage,E12.5
gene_symbol,Eprs1
analysis_id,5nztdwz5la9297d
