parameter_id,IMPC_IMM_065_001
mouse_strain,C57BL
analysis_id,4fuj7jn5q33os58
pvalue,0.650121
gene_symbol,Atrn
mouse_life_stage,Early adult
gene_accession_id,MGI:1341628
parameter_name,B2B Cells
