mouse_strain,C58BL
gene_symbol,Orc2
parameter_id,IMPC_IMM_071_001
pvalue,0.4761219
parameter_name,MZB (CD21/35 high)
analysis_id,2txpfxn8c0t32n1
mouse_life_stage,E9.5
gene_accession_id,MGI:1328306
