parameter_id,IMPC_HEM_003_001
gene_symbol,Wars2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Hemoglobin
pvalue,0.4000722
gene_accession_id,MGI:1917810
analysis_id,97fk8b660hu0u6l
