mouse_life_stage,Middle aged adult
mouse_strain,C57BL
analysis_id,ymu4r3sh9042p02
gene_symbol,Lpgat1
pvalue,0.2993775
gene_accession_id,MGI:2446186
parameter_name,Periphery distance travelled
parameter_id,HRWLLA_OFD_010_001
