parameter_id,IMPC_HEM_005_001
parameter_name,Mean cell volume
pvalue,0.8621325
gene_symbol,Mov10
mouse_life_stage,Early adult
analysis_id,7029v7o1n4i816t
gene_accession_id,MGI:97054
mouse_strain,C57BL
