mouse_life_stage,Late adult
parameter_name,Lens Opacity
mouse_strain,C57BL
pvalue,0.9866165
analysis_id,155edut0y284md6
parameter_id,IMPC_EYE_017_001
gene_accession_id,MGI:2140475
gene_symbol,AU040320
