gene_symbol,Ahcy
mouse_life_stage,E9.5
Analysis_id,53o02uczm647137
gene_accession_id,MGI:87968
parameter_name,Ventral coat/hair presence
mouse_strain,C57BL
pvalue,0.6543714
parameter_id,MGP_CSD_025_001
