gene_symbol,Lpgat1
mouse_strain,C57BL
parameter_name,Percent time in dark
pvalue,1.15964
gene_accession_id,MGI:2446186
parameter_id,JAX_LDT_008_001
analysis_id,4q6g73z41o50q8r
mouse_life_stage,Middle aged adult
