pvalue,0.5128602
analysis_id,x2q9365t3xz8t3b
parameter_id,IMPC_HWT_008_001
gene_accession_id,MGI:1336200
parameter_name,Heart weight
gene_symbol,Hpca
mouse_strain,C57BL
mouse_life_stage,Late adult
