pvalue,0.1621961
parameter_id,TCPLA_CSD_030_001
analysis_id,49b794z21t65e9q
mouse_strain,C57BL
gene_symbol,Cntfr
gene_accession_id,MGI:99605
mouse_life_stage,Early adult
parameter_name,Tremor
