mouse_strain,C57BL
pvalue,0.9076585
analysis_id,5h7ljquj016re67
parameter_id,JAX_ROT_002_001
gene_symbol,Gja10
mouse_life_stage,Early adult
gene_accession_id,MGI:1339969
parameter_name,Average duration
