parameter_id,MGP_IMM_100_001
mouse_strain,C57BL
parameter_name,Resting NK cells - % of CD45+
analysis_id,twg98d49l41ih92
gene_symbol,Tnfsf10
mouse_life_stage,Early adult
pvalue,0.9241246
gene_accession_id,MGI:107414
