mouse_life_stage,E12.5
analysis_id,028rl30uwr134yh
parameter_name,Coat - color pattern - back
gene_accession_id,MGI:95835
pvalue,0.5086425
gene_symbol,Hspa5
mouse_strain,C57BL
parameter_id,HRWLLA_CSD_008_001
