mouse_life_stage,E12.5
gene_symbol,Bcs1l
analysis_id,naovl0e224l9zl0
parameter_name,Total CD8+ T cells - % of ab T cells
gene_accession_id,MGI:1914071
mouse_strain,C57BL
parameter_id,MGP_IMM_013_001
pvalue,0.812691
