parameter_id,IMPC_EYE_025_001
parameter_name,Retinal Blood Vessels Structure
analysis_id,6xmi19f5459t88k
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.2814758
