parameter_id,MGP_IMM_078_001
analysis_id,98rhu7496z40l3s
pvalue,0.5007849
gene_symbol,Zyg11b
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2685277
parameter_name,Resting Treg cells - % of CD45+
